Image,Class,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness
Image1685,0,-0.8924649719464142,-0.9664498245524735,-1.034809112409301,1.4164120984293145,0.00969557347928842,-0.12055070897288186,-0.6233184909052335,1.3208747380147794,1.413637377091528,0.9366307148462504,-0.7994325702990757,0.6739173155399828,-0.03418761219373256
Image1686,0,-0.48130504400688323,-0.7589626222135749,-0.7187605906315246,1.7499045231492318,-0.2948627497813065,-0.2211115014227025,-0.6021712187950592,1.528817651900782,1.772589986442364,0.9488620814869021,-0.7105652644171692,0.5683990888610994,-0.03418761219373256
Image1687,0,-0.8865245093538929,-0.9874571619236518,-1.069898263198402,1.2615815626104712,0.0074640699329865615,-0.11717203066684947,-0.6222136107492722,1.222205508192203,1.251996296390774,0.7900534817377014,-0.7534592442014593,0.5874960161858642,-0.03418761219373256
Image1688,0,0.825961678533781,-0.19868427393607865,-0.03626654902890208,-0.1175178828962899,-0.730472032200034,-0.3380703664676505,-0.48022514721017,0.14490227638717498,-0.14926784237298413,0.12587323188176172,-0.28660850225576284,0.11688109613998748,-0.03418761219373256
Image1689,0,-0.49942478685635666,-0.7325356343087676,-0.6817808979910649,2.074154997887365,-0.2458829075629458,-0.20430735650470294,-0.7895694254547946,1.7197624569496106,2.124059379921316,1.2633177323854845,-1.1620164397122767,0.9888349341819662,-0.03418761219373256
Image1690,0,0.0055438362381531716,-0.4196965230465914,-0.28388954608805866,1.0635422657820413,-0.46203011284348894,-0.2714432499237569,-0.5298561120179499,1.0904525535640421,1.0448698647808392,0.8667518965117833,-0.7660374889183038,0.6142492310975557,-0.03418761219373256
Image1691,0,0.7440978417935349,-0.153788247251415,0.011436081130177994,0.26451172513256155,-0.6914987607618381,-0.32829908849493405,-0.621717744756815,0.49119370586164357,0.22850796933065443,0.3750933050171611,-0.5227681683054276,0.6579573633858968,-0.03418761219373256
Image1692,0,1.0093488201455654,-0.13400879624531062,0.03220323729950159,-0.23164847110546732,-0.7334460010263163,-0.33513554516093735,-0.6019801224708513,0.03158019111912382,-0.25794513411588144,0.01854890968013611,-0.40960866179195443,0.44418925996839154,-0.03418761219373256
Image1693,0,0.9822118280244846,-0.2413892224170934,-0.08239847869206259,-0.4618778337730053,-0.7598115639058978,-0.34346698030310463,-0.5581217854402158,-0.22626045753388385,-0.4777519693537125,-0.019475696960149825,-0.40428454032710787,0.10335065254059302,-0.03418761219373256
Image1694,0,-0.1746173411585929,-0.5656339688228171,-0.46131119578103524,0.9920933544251941,-0.4088793369265928,-0.2555567702436476,-0.673928200128294,1.0416326286799242,0.9706509563961186,0.8172083166296217,-0.8658273359791665,0.779556550073466,-0.03418761219373256
Image1695,0,0.13564263089891415,-0.3856725926616687,-0.24424793475689788,0.39718214416510833,-0.5062212676240369,-0.28380508863147025,-0.6012672941867259,0.6003377740424245,0.3618411969476877,0.5871024185669539,-0.7130836146836936,0.6751180435754609,-0.03418761219373256
Image1696,0,0.8785254488815806,-0.12409573033237571,0.04255562404288637,0.11162306947164896,-0.7161009769751226,-0.3326372964065037,-0.5812413017514657,0.35954467774119137,0.0767798564766381,0.23556923381606001,-0.40569206944480807,0.5314074252345266,-0.03418761219373256
Image1697,0,0.8071679728879438,-0.3172551771743196,-0.16629288783329682,-0.45013337006865384,-0.7411029782545824,-0.3406181505264786,-0.617464425325181,-0.2138194820160872,-0.468022345252474,0.24644747229363914,-0.650515772968579,0.23882704263208537,-0.03418761219373256
Image1698,1,-1.402052770886409,-1.2304642408303181,-1.541531379327132,-1.0083936748186715,1.7047337355424788,0.8802095817635397,-0.5888524326859625,-1.2449930040711485,-0.9729805397658949,-1.7316862915145972,0.3060300159574491,-0.9801667048525379,-0.03418761219373256
Image1699,1,1.9958758487278327,1.1454398069341427,1.153963955528005,-0.8656935318910383,-0.6986271568196232,-0.33027004916094144,0.1052858344440693,-0.8409154039183055,-0.847829613909726,-0.6094476195541958,0.4409237103504098,-0.1417562848792552,-0.03418761219373256
Image1700,1,0.4729543507712468,0.6995616824670681,0.8021455967897344,-1.0167164132461228,-0.3227270103090681,-0.23266473705352891,0.42456376749135105,-1.282956624411242,-0.9799224491185682,-0.8966715592467126,0.7411336603546766,0.19757657021880307,-0.03418761219373256
Image1701,1,0.4628369171719807,0.5377201760271946,0.6657971496403084,-1.0131140628778512,-0.33493558770242593,-0.23267555862607514,0.10265379428453944,-1.2649404946202365,-0.9767312146420251,-1.1892700487082204,0.7631581343080188,0.037248786621012914,-0.03418761219373256
Image1702,1,-0.02631089545752281,0.17117599081123017,0.3356219256955012,-0.9885145127451346,-0.2044311520235964,-0.19248630930618832,0.14876338020942312,-1.1658637343669802,-0.9558520730307644,-0.6733343574254942,0.44413318771222815,-0.20089205082728345,-0.03418761219373256
Image1703,1,0.991452843600022,0.9925676705247392,1.0369111970650962,-0.9376035981705723,-0.4718864220850249,-0.27466211610510455,0.43499148246023656,-1.0094718211797271,-0.911428171147336,-0.6727392059684154,0.5392272667194098,0.13875259926365854,-0.03418761219373256
Image1704,1,1.8810091460419676,1.1889690940046622,1.186676229683553,-0.8846181710582424,-0.6748934939251872,-0.32524495063795106,0.14957679095754034,-0.8816597877193789,-0.8646975628118875,-0.5040634842513163,0.3697553206095127,-0.016400924316017612,-0.03418761219373256
Image1705,1,0.21839620508575738,0.3948580081782416,0.5409126527073707,-1.0267487092524594,-0.26989439385471764,-0.2131608856130004,-0.09154500864786724,-1.3369115356670065,-0.9883651423207558,-1.213905283703001,0.7050297966318098,0.046675663725672265,-0.03418761219373256
Image1706,1,-0.9876881898084034,-0.6409240036592903,-0.5581617989096923,-0.9917289819963812,0.7121918716664509,0.2151087053992429,-0.11259585405688066,-1.178715218895882,-0.9588783811433345,-0.6755491063010224,0.3113517296799029,0.795798878668604,-0.03418761219373256
Image1707,1,0.12652948178276732,0.13445597226024858,0.30065128788758044,-0.8855923666357056,-0.3087498074528033,-0.22332916026983274,0.579559322728798,-0.8853445529150827,-0.8661760511082897,-0.5191348929723251,0.7312039419738211,-1.058725196550509,-0.03418761219373256
Image1708,1,-0.7215021879720753,-0.5683338029942212,-0.4647167653851039,-0.5978654677898982,0.16474193936998222,-0.04460737195886008,1.042730465557616,-0.39935349184498975,-0.6039048839187061,-0.4671219799352169,1.0326638491248674,-1.2357315323465048,-0.03418761219373256
Image1709,1,0.5806072540398357,0.9023308599578989,0.9661418396817981,-0.48758016052812303,-0.3814354196259863,-0.25057934421446604,1.4070941511851205,-0.2564452932416359,-0.5009891447485911,-0.06636014380990118,0.7952990326754716,-0.730047577759349,-0.03418761219373256
Image1710,0,-0.3265519976448716,-0.8880053876175165,-0.9093232201595837,0.03360732406297392,-0.5729152115653111,-0.3056661979946487,-0.7508146115027754,0.28042061209041624,-0.009625934659390453,0.8591277310108786,-1.2569552315954673,0.016598273025720495,-0.03418761219373256
Image1711,0,-0.9754503040908964,-1.1637118630697187,-1.3968601164989944,0.062034123381271365,-0.18427772615702698,-0.19486816021047831,-0.6262787089281687,0.30540637363659234,0.017271033978130814,0.8982150588671386,-1.1038391362825442,-0.6474055789589372,-0.03418761219373256
Image1712,0,0.06633101825551796,-0.7502572322801676,-0.706509197933992,-0.0444641866865692,-0.6947481732127467,-0.33260165988834617,-0.7573830415918121,0.20719460512860843,-0.08638917280355923,0.9474505409533628,-1.3318957831751728,0.06764057312718559,-0.03418761219373256
Image1713,0,-0.49969117531342033,-0.9507661628109003,-1.0090435029952627,0.05938026173537665,-0.49683273331419003,-0.28674718705956753,-0.7316829064328707,0.3035160670226545,0.015223604882080218,0.8578034148546847,-1.236600324896251,-0.05786415142376955,-0.03418761219373256
Image1714,0,-0.18805397493288564,-0.9444244911665929,-0.9987259169365457,0.6167415682073398,-0.660162880123057,-0.32140556450048696,-0.8794368897295463,0.7678586641747179,0.5797904192784539,0.8155468464323292,-1.1984235482835077,0.4675204629862113,-0.03418761219373256
Image1715,0,0.07377923951501886,-0.8919363439403936,-0.915419761858668,0.64310514089311,-0.742805069758875,-0.33692136251185123,-0.8323053556840363,0.7882941006916858,0.6074798114562494,0.7874651234389669,-1.1250341017895504,0.2547431650785597,-0.03418761219373256
Image1716,0,0.420521110767415,-0.8504536603770515,-0.8520120744433882,-0.17630516963014106,-0.8319984198210285,-0.3559365288458079,-0.8828706283940999,0.08211968487163651,-0.21038776172311688,0.4823586271339027,-1.135694692571127,0.19414567592326562,-0.03418761219373256
Image1717,1,-0.5043503094274638,-0.8408196946996811,-0.8375692317021181,-0.9456310491136005,-0.18262283317665778,-0.15554716139413702,-0.9225252159569148,-1.0365309441967223,-0.9201188228937642,-0.43390135779343175,-0.9408722187662443,0.19977006272773024,-0.03418761219373256
Image1718,1,-1.1014600359357363,-0.888277974648685,-0.9097453651436246,-1.0070158005779137,0.8363731929827093,0.3109975727351848,0.36058352477261063,-1.2379834838789696,-0.9716083287360241,-1.6276892333131423,1.7710487974080782,-0.7021399175598393,-0.03418761219373256
Image1719,0,-0.5675376514429723,-1.0631594472739558,-1.202458363125693,1.3086952584769573,-0.4917028681369617,-0.2794518206744073,-0.8980424300914042,1.2514364379196192,1.2993002209011593,1.1061556895135654,-1.2493001460582742,0.5667802000853505,-0.03418761219373256
Image1720,0,-0.08772409034898758,-0.9187965204598177,-0.9575973271026847,0.36687437916455046,-0.6933893235834625,-0.3290804449031744,-0.8640617981295615,0.5717524019145208,0.32625967444474485,0.7555752456486917,-1.1676699959075663,0.3578465277871505,-0.03418761219373256
Image1721,0,0.18509498406822708,-0.8627894988943708,-0.8706577534078694,0.52181986947021,-0.7695361160708527,-0.34233751656054173,-0.8080996728020404,0.6959649322630548,0.48428164254379863,0.7458065258782669,-1.0899389159751258,0.15489674191068603,-0.03418761219373256
Image1722,0,0.3802831343279374,-0.8495149074224049,-0.850600193141263,0.10895725597609122,-0.8266295516699352,-0.353672293983293,-0.8696307551994724,0.3531868560419756,0.06970415607329117,0.6238363902172478,-1.170999745552824,0.25575552874552865,-0.03418761219373256
Image1723,0,0.4365976541511938,-0.8492796945424012,-0.8502465883630624,-0.2370135915964762,-0.8323043217064774,-0.35585495048855903,-0.8657084856766657,0.020210439905655516,-0.26844199156016896,0.4747434457202557,-1.1121340617171978,0.06619528560406521,-0.03418761219373256
Image1724,1,-0.7361722003025735,-0.39794002214419005,-0.2584714749666098,-1.0024677462672225,0.37264405536770007,0.04327422456933893,-0.6413840782962494,-1.2202327405812965,-0.9680072363666301,-0.9094802794628567,-0.19375533832972347,0.9201644899797099,-0.03418761219373256
Image1725,1,-0.8670275381814024,-0.559759194784121,-0.45391734368872966,-1.0174882493382673,0.47633484900636375,0.09339489328358166,-0.2505498513893598,-1.2868911289541962,-0.9805945898844779,-1.581463366424763,0.8939381542547855,0.06265264032221783,-0.03418761219373256
Image1726,0,0.0671861252026921,-0.13692019448349987,0.029155791528500893,1.8552846016241649,-0.4555844341021476,-0.27381481062674723,-0.10577083133556628,1.5886616448006352,1.8804923367013195,1.3620585456529009,-0.8271436127355039,0.3886654195411949,-0.03418761219373256
Image1727,0,1.0117463162591473,0.412383681882101,0.5564778372635342,0.6210459873057546,-0.6885298530346097,-0.330470421448873,0.03542227157723744,0.7688322236488198,0.5811041248651684,0.9723767526217628,-0.6470934686381066,0.13203624706614814,-0.03418761219373256
Image1728,1,-0.5742213378306998,0.252857693027753,0.4120762965259877,-0.9538952259092828,0.3560742332109589,0.02517666468796646,0.28337018728444086,-1.0560533443859825,-0.9261278975458557,-0.6932040032281364,0.06346589969163435,-0.013621505148096175,-0.03418761219373256
Image1729,0,-0.0989017500073802,-0.024891938210128337,0.144198349494901,0.29715449446615566,-0.30437875597042835,-0.2329005346367286,0.8145012244209779,0.5139047148129715,0.2556889636588047,0.5410664359492818,0.27095949894408505,-0.47670781241613935,-0.03418761219373256
Image1730,0,1.0821607771147828,0.4582072253816731,0.5968451872937288,0.5981702344269584,-0.6987176935183513,-0.3324824586857544,0.061054894802682495,0.7517287344658825,0.5581041253857003,0.9246626566264069,-0.6417230622366236,0.10716098727579282,-0.03418761219373256
Image1731,0,1.499269159300547,0.6426842126443457,0.7548118981170695,0.505419228628734,-0.7634716908233885,-0.34460014027431574,-0.014115306975315793,0.6803896697529059,0.46398133647599593,0.8084282516363617,-0.5864983182415403,0.20680995298232183,-0.03418761219373256
Image1732,1,-0.5728680844688163,0.20118909809330837,0.36392434850854644,-0.943298170969231,0.33829239309131875,0.019451810053901807,0.17281148281928854,-1.0263869640057477,-0.9169100977217303,-0.6433840079300212,-0.08643158159058388,0.137322155284663,-0.03418761219373256
Image1733,0,0.6241111529629099,0.48307027772504346,0.618552345764777,0.22334662509517134,-0.5444860764547381,-0.29924140280203265,0.4031121635738308,0.44849105630283503,0.17820224625465803,0.7024715252872495,-0.18399230786749526,-0.09864132303396674,-0.03418761219373256
Image1734,0,-0.3738705792730961,-0.26836421001387534,-0.11193571807463165,0.5860169006331587,-0.17176188264662254,-0.18939439185080648,0.8721448278548377,0.744474571660136,0.5483997652149587,0.5690043659506554,0.4620211069784263,-0.4758416003035301,-0.03418761219373256
Image1735,0,-0.7345126002150663,-1.1588233693272245,-1.386819722836602,1.8761054105247812,-0.4488541392079529,-0.265931463542216,-0.9174865801602444,1.6003423121389053,1.9017930593681196,1.5626414315394517,-1.4660309755909426,0.45813879734878754,-0.03418761219373256
Image1736,0,0.061325579147290823,-0.9828851767158087,-1.0622035700954429,-0.1272498540591965,-0.7898691368226762,-0.349486794623696,-0.923032994823825,0.1250144374752821,-0.16887382129850798,1.0115649994478508,-1.4381572706024963,0.15632859715294709,-0.03418761219373256
Image1737,0,-0.710604236193601,-1.1874339372900469,-1.4465876458056655,0.382636578777251,-0.5130338491870211,-0.2882001733733212,-0.9250738958895177,0.5803524088013656,0.33691517020583645,0.9685166500523296,-1.279625063980767,0.15331914424571141,-0.03418761219373256
Image1738,0,-0.42556858713544776,-1.1013983237427607,-1.2735955010286308,0.3471196438416016,-0.648683179377981,-0.3210351258422723,-0.9466757058635092,0.5498460578441065,0.29930928499997894,1.0464601326770269,-1.3908863480200504,0.3662528300289138,-0.03418761219373256
Image1739,0,-0.8134994416190228,-1.2192979176842278,-1.5162537659626472,0.3725814733062192,-0.4465722260539794,-0.270216087576846,-0.89025249356396,0.5719353946489678,0.32648596225570914,0.9306158201528241,-1.1921048815642439,-0.10858240179489406,-0.03418761219373256
Image1740,0,-1.3365078910258859,-1.4169672918575564,-2.0747192593268333,1.2627319900182647,0.22017382708602284,-0.007555420749621187,-0.9589066035799572,1.2212782088517262,1.2505036893705064,1.059036974634377,-1.3258597995896673,-0.2636230183105855,-0.03418761219373256
Image1741,1,1.7994116977587935,1.1418405864479606,1.1512472295608742,-0.7517913766209605,-0.6513497762610008,-0.3162405941888824,-0.13774580507226905,-0.6298687748062473,-0.745206725029628,-0.4261563778137708,0.16865609408444213,0.39569103315295273,-0.03418761219373256
Image1742,1,1.5995164634627566,1.232487604990187,1.2191188347773498,-0.7966952240929347,-0.5596309488762907,-0.2915375980050457,-0.2929098037277367,-0.7074968717041936,-0.7859263299133988,-0.400120786631509,0.01849630955556045,0.651915221474295,-0.03418761219373256
Image1743,1,-0.7084544813450965,-0.3753486033322733,-0.2323371567919718,-0.9246631715487473,0.24592063945928005,-0.018070650593339555,-0.2006462634613248,-0.9754629112795977,-0.8999093921429694,-0.9992400284771452,0.27692404757059824,0.1892000552742412,-0.03418761219373256
Image1744,0,0.7215027728653967,0.2780840348583893,0.43533087477363647,0.13658953853921965,-0.6050089754766204,-0.311313217309685,0.20070373783287287,0.38023433363552167,0.099966239583099,0.3853054834407622,-0.1703716652745917,-0.21425997712018774,-0.03418761219373256
Image1745,0,-0.15059709398516016,-0.2638984790183138,-0.10702399575137196,0.11232171344374124,-0.34617578848316016,-0.24335638519357267,0.6737116615573574,0.35942912140895394,0.07665104535066339,0.22119317074385755,0.3121462187211392,-0.9448529967924488,-0.03418761219373256
Image1746,1,-0.37627606704038175,0.13927548471080012,0.3052631499146448,-0.9482431761482212,0.10860650430843818,-0.0751120898389179,-0.23097075984486948,-1.0377317618285908,-0.9204947535925365,-1.0296144535035652,0.3290970982591096,0.7115031325082587,-0.03418761219373256
Image1747,1,-0.17633021893751305,-0.64713411950761,-0.5663320350719934,-0.8837157752966733,-0.38451657056121263,-0.2431284641339909,-0.6686052294514823,-0.8833355744150171,-0.8653709276269042,-1.3808375193286823e-06,-0.6671214734271704,0.14620764421045912,-0.03418761219373256
Image1748,0,-0.9712307109310074,-1.2109347254286533,-1.4976265504823727,0.8093595010748753,-0.2551344789171134,-0.21645108810168398,-0.6347243007671793,0.8939012168382735,0.754394400910486,1.3885554890848093,-1.10349699785429,-0.7372946803980103,-0.03418761219373256
Image1749,1,-1.063520991880724,-1.0457642341244042,-1.1710827109623196,-0.6562465329882716,0.2784763129675705,-0.006083791380526288,-0.5604110750008258,-0.48354540454298695,-0.659048603756397,-0.21032370853498197,-0.6338429123328737,0.08033969038377904,-0.03418761219373256
Image1750,0,-1.1243028461289486,-1.269407625908604,-1.6337259913790556,1.0106023590291877,-0.06739090077095088,-0.15380871891863676,-0.5527379192393457,1.034887409698547,0.9605040445978751,1.4962076175428751,-0.9872595298104044,-1.0359767230976624,-0.03418761219373256
Image1751,0,0.6586404247675016,0.022874824886324856,0.19193635511418994,0.9732804118098678,-0.6377536879798233,-0.3163276357530818,-0.41795333742883484,1.0280838322516752,0.9502957986592996,0.7557434521988029,-0.6474303330668371,0.5898781415548031,-0.03418761219373256
Image1752,0,1.0613931330021058,0.150695339523416,0.31616432962615104,0.572385151799578,-0.7304946443113148,-0.33629412574336953,-0.42630528124915873,0.7366495836206082,0.5379656390247985,0.44190363763444324,-0.4289684949002222,0.5181769779424624,-0.03418761219373256
Image1753,0,0.9095463847066629,0.10834610466654052,0.2755488423416633,0.4977640071895305,-0.6978729159381556,-0.3302903837686393,-0.45543301606158193,0.6786501694199842,0.46172277056869965,0.5044511318520185,-0.5654460871999455,0.5701018943126777,-0.03418761219373256
Image1754,0,-0.9077450138435877,-1.0292546166308643,-1.1418311204387894,0.9814321308618676,0.02284180030038442,-0.10909154275499598,-0.2314611965253686,1.0345021607883853,0.9599252985306113,0.5435206037384451,-0.20641874823030137,-0.4009584053640953,-0.03418761219373256
Image1755,0,-0.20557434375396608,0.14311677722664898,0.3089341478651646,1.3317829944693649,-0.14906675024947846,-0.18075104246459497,0.3279760298500443,1.2673742885469315,1.325298782907024,0.9636041223333359,-0.3965135736142731,0.6023950836053943,-0.03418761219373256
Image1756,0,0.8273975123173565,0.918101185548356,0.9786037521423623,0.8286334869570328,-0.5209482755192125,-0.2911674781446476,0.5832249868027397,0.9251418447793964,0.7990815376861989,0.8044366648585088,-0.1080433754671418,0.27132623051914934,-0.03418761219373256
Image1757,1,-0.5175551852441108,0.54773781144664,0.6743890967353414,-0.7372668216217637,0.3962545149075814,0.04371858433524256,1.0149586509782131,-0.6059639590024744,-0.7319709493078345,-0.7171780933935197,0.5179628362356815,0.343309882722471,-0.03418761219373256
Image1758,1,0.6826553441717872,1.7948131828005143,1.6172804527591866,-0.9963601338771537,-0.2629342428807253,-0.21500178695725133,-0.0876086086594315,-1.194413922597534,-0.9624465304599262,-0.903441494332703,0.1898803718639552,0.37560928542703487,-0.03418761219373256
Image1759,1,-1.124718412121968,-0.6398682583314435,-0.5567756946279012,-1.0124876373897382,1.130821016477803,0.45573874169739054,-0.679521456466764,-1.263228847839494,-0.9764183361743379,-1.520339302210988,0.11753329715824803,-0.02045861935207354,-0.03418761219373256
Image1760,1,-0.2878377631798053,0.9108407906207978,0.9728715149430754,-0.8897916977500309,0.21125986442955577,-0.0413761112607899,0.38486684909146485,-0.8928136978675318,-0.8691490878890139,-0.9717117782392125,0.15534656743627595,0.42396535643680416,-0.03418761219373256
Image1761,1,1.1600500980756476,1.873970668754829,1.6705265245785539,-0.8166733689755449,-0.4284284668111881,-0.2607840903009396,0.44507958416530913,-0.7475881339020695,-0.8056016184232992,-0.26268354076311573,0.06656487670588146,-0.019368428132626552,-0.03418761219373256
Image1762,1,-1.1751324276212716,-0.7024027492838514,-0.6403636445934034,-0.7612006436133162,1.3243747714453933,0.598129901201183,2.0295666646815174,-0.6478298505168472,-0.7549357246931556,-0.7669388450530739,1.2847663686367716,-0.795067375328292,-0.03418761219373256
Image1763,0,0.5111917498981825,-0.3365022889938531,-0.1879940758503766,0.24702059577519392,-0.6971831483075528,-0.33104272994282236,-0.42931475988739476,0.47368948139515493,0.20776058535249245,0.528572342793593,-0.7012582119594107,-0.002376071856523945,-0.03418761219373256
Image1764,1,-0.8562761000543118,-0.31943257238391254,-0.16873916373610306,-0.9983807534100817,0.6066930550660758,0.15402442824132437,-0.26223167435296724,-1.2033779065665442,-0.9644205017596923,-1.043531367226313,0.42302666164714237,0.4933482615284279,-0.03418761219373256
Image1765,1,-0.7731495820275844,-0.1573348171108297,0.007696566209390771,-1.0143756212498265,0.5257047559405682,0.10861191324460996,-0.4387715116494795,-1.2719507981496314,-0.977995107043104,-1.2209913620048838,0.41823674127205773,0.5358429896877934,-0.03418761219373256
Image1766,1,-0.9006377698091284,-0.4471845949169162,-0.3163654971084189,-1.027045311266091,0.6858571228513751,0.20943338656434624,0.1957033231337394,-1.3386568303180628,-0.9886103408682421,-1.7572126473445775,1.3936983601988457,-0.023195863089917966,-0.03418761219373256
Image1767,0,-0.6276402151256839,-0.7152288086026203,-0.6578981143500712,0.2532463410277034,-0.17123529523898726,-0.18805965659469304,0.19984863048378437,0.4801286625363391,0.21537236117716788,0.27078156088200717,0.16791906744371002,-0.7073440756431161,-0.03418761219373256
Image1768,1,1.1770430177517426,1.0959792934952555,1.116468609847769,-0.9514677519951484,-0.38234664292576065,-0.23961860803010898,0.19061383867502457,-1.0467346795965946,-0.9232868632689293,-1.0663280034891913,0.8238718359491541,0.2387027712432346,-0.03418761219373256
Image1769,1,1.1887055044019867,1.1390854930465206,1.149166418017268,-1.0203102733422378,-0.4132636109904909,-0.2516192502469066,-0.1259122819293482,-1.3006182283618701,-0.9828700433636604,-1.3295472064701523,0.8088277903602678,0.3219731645223507,-0.03418761219373256
Image1770,1,1.4856034314531845,1.3850666068324924,1.3308863550600842,-1.0168525255230756,-0.3978803647109462,-0.24223672415486644,-0.0945319912180607,-1.2832703710884859,-0.9799763732347271,-1.2628000288622088,0.9075191880419743,0.44237419502303915,-0.03418761219373256
Image1771,1,0.5864251779421068,0.620997761687421,0.7366007615217857,-1.0273015535627341,-0.3270651341744547,-0.2231089084373908,-0.17411643321301634,-1.3402182245573593,-0.9888282212628438,-1.4739457002408438,0.8008427255204043,-0.28650026466866113,-0.03418761219373256
Image1772,1,0.38701477063793044,0.47485720708541973,0.6113967382912454,-0.5181982494817733,-0.2495257127243777,-0.19741265250547277,0.8362862848194141,-0.2935175961138384,-0.5288129111366359,-0.5296175724445128,0.7915931256200044,-0.22951006705952134,-0.03418761219373256
Image1773,1,1.7360858337456033,1.428192610464892,1.3619421072762374,-1.0001304914813465,-0.44245407163201905,-0.2538397590657125,-0.07603597503693121,-1.209250461901333,-0.9656886999662618,-1.218752548938413,0.9259827371985291,0.39112070552194766,-0.03418761219373256
Image1774,1,1.0779331923011797,1.0068354119128065,1.0479838263390444,-1.0048664143594375,-0.36523394195504355,-0.2335289691470006,0.031543395748897717,-1.2283080915211915,-0.9696679058550352,-1.200277313714896,0.8276407782905254,0.2493510155822532,-0.03418761219373256
Image1775,1,1.176832570870651,1.159156826935466,1.164300922022687,-1.0236882087670658,-0.3702835995447408,-0.23313567568717034,-0.20729441923126965,-1.3193021123227533,-0.9857933584022212,-1.3093504913889231,0.6816284724622603,0.3581985853167459,-0.03418761219373256
Image1776,0,-0.0732538693612877,-0.647678060556762,-0.5670490425710493,0.770241728603881,-0.5019619255948207,-0.27995212693786004,-0.5931361015608753,0.8842780387051985,0.7407420971789317,0.68202719249943,-0.7899572296188796,0.36016561237016415,-0.03418761219373256
Image1777,1,1.0021803067659791,0.42824241211733033,0.5705018637999848,-0.8731907411039634,-0.43298369296600225,-0.24415225415082087,-0.12141721274884362,-0.8587915844989132,-0.8553475755235334,-0.4680329501546015,0.06371499469511863,-0.03568792967668243,-0.03418761219373256
Image1778,1,-0.851864707205337,-0.4363075349003444,-0.30346560016942314,-0.8532214423808625,0.5202388000151527,0.1230815278551287,-0.08784373553139836,-0.8153682959895955,-0.8367672126772456,-0.6833441992210596,0.06652158779113881,0.47527034356205494,-0.03418761219373256
Image1779,0,0.06503370646961745,-0.6030592491052614,-0.5089572487625891,0.7212358392860404,-0.5735221672275526,-0.2993392485083075,-0.6005753382655743,0.8486700934477321,0.6906877006675566,0.5874144389663293,-0.7741043560433297,0.33657015230932635,-0.03418761219373256
Image1780,0,-0.9122469787679632,-1.0342300261847643,-1.1505941248154137,0.7162653360458013,-0.0959443480085965,-0.16382140994072708,-0.1617868947094927,0.8395035012026051,0.6779199335900439,0.8349450779336617,-0.5204679440699156,-0.7967983412234508,-0.03418761219373256
Image1781,0,-0.06503844934544335,-0.13586106909746382,0.030264779600270162,1.4048510253484454,-0.31626981060432063,-0.23268515263744374,-0.3844501256820484,1.3139566974085684,1.4021219963735665,1.0448550916367905,-0.7591360187642043,0.8305754608354646,-0.03418761219373256
Image1782,0,1.1205233788165319,0.31701877284722035,0.47090469653712186,0.2825820402430892,-0.7204083924117618,-0.33648164846596545,-0.15289512274780398,0.5039914944938323,0.2437882111672042,0.49843736547255646,-0.40720566502355954,0.16995493033843403,-0.03418761219373256
Image1783,0,0.24188900311420677,-0.18203031611823217,-0.018478396796694153,0.7624394336010473,-0.5328368226708264,-0.29367345609795575,-0.09542490770689825,0.8771562921734312,0.7306727736214935,0.6041205492405198,-0.2254864569545002,0.07212265893764462,-0.03418761219373256
Image1784,0,-0.6505656057405846,-0.7325829466902261,-0.6818465445744092,0.8579923379729691,-0.11124890585117472,-0.1664720732932052,0.22287744617618618,0.9455833628723626,0.8286246382189318,0.6786630504296831,0.1501034728006092,-0.4441150137245691,-0.03418761219373256
Image1785,1,-0.9408650907103164,-0.6155419570545286,-0.5250642258424764,-0.8057690373060196,0.8414114572855574,0.3662960154597889,0.33114262769496616,-0.7234870984843785,-0.7938843357723967,-0.9440869143864808,1.081580454750579,0.5545928061325147,-0.03418761219373256
Image1786,0,-0.0019869654430362343,-0.33685109268716745,-0.1883889732731345,0.973447910906778,-0.45544164614874133,-0.2730483980242662,-0.09522377330179883,1.027009496325304,0.9486862690130549,0.7080854273993583,-0.21979207389498845,0.04833990678051487,-0.03418761219373256
Image1787,0,-0.9295249340931154,-0.947589796844695,-1.0038685831178855,1.2976622165807827,0.12417837327426838,-0.07523243468467516,0.17597829993532071,1.2446545875775692,1.288281572199032,0.8308998765289407,0.0654656348149827,-0.4807736977469034,-0.03418761219373256
Image1788,1,1.3187883157553302,0.6657387659458647,0.7740721004527266,-0.6169731981231279,-0.6795469680063304,-0.32851745331113963,-0.03939043080480636,-0.42901866572685593,-0.6237990997430376,-0.07248976188481247,-0.228434036559941,-0.340021146753533,-0.03418761219373256
Image1789,0,0.8607386916034399,0.37846963522273375,0.5262930100080869,-0.02066583771394013,-0.6219934554665312,-0.31531471618123375,0.43208264626965853,0.23769392100446507,-0.054790558881635934,0.2786494933254306,0.09548842931493327,-0.5346964306006564,-0.03418761219373256
Image1790,0,-0.011012206368356068,-0.09652968717289802,0.07115179458799431,0.2188800745834702,-0.36119869541964156,-0.24651810098910099,0.9010455746953745,0.453052058593166,0.18352539412092783,0.1098352450131178,0.5378391360238328,-0.9207679188430016,-0.03418761219373256
